,name,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
26141,2,0,1,4.2,310,465,7293,19,1300.0,5004
26142,2,0,0,4.0,55,196,49,2,200.0,5004
26144,4,1,0,4.1,206,465,7293,4,650.0,5004
26145,6,1,0,4.3,193,42,2321,6,700.0,5004
26146,4,0,1,4.2,789,465,7293,4,1400.0,5004
26147,45,1,1,4.0,717,465,7293,41,800.0,5004
26148,4,0,0,4.0,170,196,324,151,1100.0,5004
26150,4,1,1,4.0,671,196,7293,4,700.0,5004
26151,4,1,1,3.5,135,196,7293,7,1000.0,5004
26152,4,1,0,3.7,82,465,7293,20,600.0,5004
26153,4,1,0,4.1,203,465,7293,37,600.0,5004
26154,1,1,1,4.0,47,465,7293,1,800.0,5004
26155,5,1,0,3.8,323,465,7293,58,800.0,5004
26156,15,1,0,4.1,163,465,7293,162,1100.0,5004
26158,4,1,0,3.9,360,42,7293,12,650.0,5004
26159,6,0,0,3.8,94,465,2321,273,700.0,5004
26160,4,1,1,4.1,226,465,7293,4,500.0,5004
26162,5,1,0,3.8,204,196,7293,4,600.0,5004
26163,4,1,0,3.7,214,465,7293,13,700.0,5004
26164,4,0,1,3.9,75,465,980,4,1200.0,5004
26165,6,1,0,3.5,67,196,7293,22,500.0,5004
26166,4,1,1,3.9,293,465,7293,4,900.0,5004
26169,4,1,0,3.8,191,42,7293,50,650.0,5004
26170,6,1,0,3.7,75,196,40,6,500.0,5004
26171,23,1,1,4.0,183,465,7293,23,1000.0,5004
26172,9,0,1,4.0,395,465,357,12,1300.0,5004
26174,28,1,0,2.8,236,465,7293,11,600.0,5004
26175,10,0,0,4.0,250,465,2321,10,600.0,5004
26178,5,1,0,3.7,205,42,7293,162,600.0,5004
26179,23,1,1,4.1,449,465,7293,83,500.0,5004
26180,4,1,0,4.0,249,465,7293,167,600.0,5004
26181,5,1,1,3.7,399,465,7293,5,1000.0,5004
26182,4,1,0,3.6,328,196,7293,125,600.0,5004
26183,23,1,0,3.6,226,465,5221,69,400.0,5004
26184,4,1,0,3.7,214,465,7293,11,600.0,5004
26185,4,1,0,4.1,202,465,7293,19,800.0,5004
26187,6,1,0,3.9,58,196,2321,56,500.0,5004
26188,12,1,0,3.8,292,465,7293,37,600.0,5004
26189,1,1,0,4.0,277,465,2321,12,900.0,5004
26191,4,0,0,4.1,71,465,7293,4,600.0,5004
26192,8,0,0,3.7,110,465,302,8,700.0,5004
26197,8,1,0,2.5,256,196,7293,776,1050.0,5004
26199,4,1,1,3.9,123,465,7293,8,800.0,5004
26204,1,0,0,3.9,58,196,357,10,1300.0,5004
26205,4,1,0,3.8,88,465,5221,4,400.0,3312
26207,6,0,0,3.7,46,465,2321,273,500.0,5004
26208,4,1,0,3.7,111,196,980,22,600.0,5004
26210,4,1,0,2.9,128,196,7293,45,600.0,5004
26211,4,1,0,3.9,228,196,7293,9,600.0,5004
26213,47,1,0,3.5,122,465,7293,26,750.0,5004
26214,4,1,0,3.5,183,196,7293,4,500.0,5004
26216,2,0,0,3.5,50,196,7293,2,600.0,5004
26218,6,1,0,3.8,141,465,2321,6,650.0,5004
26219,4,0,0,3.7,102,196,357,41,1200.0,5004
26220,4,1,0,3.7,92,465,7293,44,500.0,5004
26221,4,1,0,3.7,66,196,5221,4,400.0,5004
26223,4,1,0,3.8,103,196,7293,162,500.0,5004
26225,4,0,0,3.9,62,196,2321,62,450.0,5004
26226,31,1,0,3.6,57,465,2321,273,650.0,5004
26227,4,1,0,3.1,151,465,7293,82,500.0,5004
26228,4,1,0,3.8,80,465,7293,210,750.0,5004
26229,4,1,0,3.6,80,465,7293,4,800.0,5004
26232,2,0,0,3.7,103,196,7293,1136,600.0,5004
26239,9,0,0,2.9,55,465,7293,9,700.0,5004
26242,4,1,0,3.7,42,196,5221,210,500.0,5004
26244,6,1,0,3.8,78,196,2321,62,550.0,5004
26246,4,1,0,3.7,124,465,7293,27,600.0,5004
26258,6,0,0,4.0,82,465,7293,7,1000.0,5004
26263,19,1,0,3.9,97,465,2321,20,350.0,1927
26264,20,1,0,2.7,171,465,7293,97,500.0,5004
26266,56,1,0,2.7,442,465,7293,106,750.0,5004
26267,24,1,0,4.1,415,465,143,16,700.0,5004
26268,10,0,0,4.1,208,465,5221,359,250.0,5004
26270,4,0,0,4.0,91,465,5221,15,500.0,5004
26271,23,0,0,3.8,164,196,5221,167,300.0,5004
26272,4,0,0,3.9,54,465,5221,11,500.0,5004
26275,4,1,0,3.9,95,465,5221,4,400.0,5004
26277,2,0,0,4.0,134,196,5221,359,200.0,5004
26280,4,1,0,3.8,72,196,5221,17,250.0,5004
26281,55,1,0,3.5,383,465,5221,106,400.0,5004
26284,23,1,0,4.0,498,465,5221,37,250.0,5004
26285,3,1,0,3.8,301,196,5221,167,200.0,1944
26286,8,1,0,4.0,332,465,5221,233,300.0,3141
26292,42,1,0,4.2,398,465,5221,132,500.0,4434
26293,3,1,0,3.7,87,196,5221,210,450.0,5004
26294,4,1,0,3.8,69,465,5221,1136,300.0,5004
26295,10,1,0,3.8,59,196,217,359,300.0,5004
26296,45,1,0,4.0,209,465,5221,11,500.0,5004
26297,2,0,0,3.6,70,196,5221,42,200.0,5004
26299,3,1,0,3.9,268,196,5221,776,600.0,5004
26300,4,1,0,3.9,100,465,5221,31,300.0,4077
26301,12,1,0,3.5,78,196,5221,359,400.0,5004
26302,4,1,0,2.4,48,465,5221,15,450.0,4198
26304,5,1,0,3.8,173,42,5221,167,300.0,5004
26308,4,1,0,4.0,91,465,5221,150,200.0,5004
26312,38,1,0,3.8,96,196,5221,138,400.0,5004
26315,4,1,0,3.9,287,196,5221,58,250.0,5004
26329,4,1,0,3.6,199,465,5221,776,500.0,5004
26332,6,0,0,3.8,79,465,5221,215,650.0,5004
26334,46,1,0,3.8,153,196,5221,61,500.0,5004
26335,4,1,0,4.0,154,465,5221,1,500.0,3125
26337,32,1,0,2.8,40,196,217,36,400.0,5004
26339,2,0,0,3.7,161,196,5221,103,300.0,5004
26347,2,0,0,3.7,85,465,5221,31,200.0,5004
26348,31,0,0,2.8,69,196,5221,36,300.0,5004
26362,4,1,0,3.7,95,196,5221,13,400.0,5004
26364,10,0,0,3.5,87,465,5221,359,150.0,5004
26393,4,0,0,3.8,104,196,5221,11,400.0,5004
26429,2,0,0,3.7,300,465,5221,78,400.0,5004
26435,5,1,0,3.9,237,293,7293,776,500.0,5004
26436,5,1,0,4.3,345,34,5221,132,300.0,5004
26437,12,1,0,3.8,365,293,2321,125,700.0,5004
26455,2,0,0,3.6,77,34,5221,233,400.0,5004
26470,6,1,1,4.2,1198,465,217,6,1400.0,1373
26471,6,0,1,4.3,419,465,121,10,1800.0,5004
26472,6,1,1,4.5,2330,465,121,2,2000.0,1469
26473,6,0,0,3.8,139,257,980,52,500.0,5004
26476,22,1,1,4.4,815,465,298,6,1200.0,5004
26477,4,0,1,4.0,661,465,121,4,1500.0,5004
26478,39,1,1,3.8,361,465,217,6,1300.0,1990
26479,6,1,1,3.9,753,42,324,6,1500.0,1762
26480,4,0,0,4.0,159,196,324,151,1100.0,5004
26481,5,1,0,3.9,248,465,357,5,1200.0,2245
26482,4,0,1,3.9,74,465,980,4,1200.0,5004
26483,9,0,1,4.0,377,465,357,12,1300.0,5004
26485,4,0,0,3.7,100,196,357,41,1200.0,5004
26486,16,1,1,4.5,3468,1760,7293,16,1300.0,5004
26487,19,1,1,4.5,3156,1760,980,19,1500.0,5004
26488,18,0,1,4.7,10471,1760,980,13,1400.0,5004
26489,85,1,1,4.4,9064,632,302,85,600.0,3386
26490,14,1,1,4.4,1804,632,7293,21,1000.0,4477
26491,33,1,1,4.2,767,632,7293,64,1700.0,5004
26492,21,1,1,4.0,281,632,980,21,1500.0,5004
26494,15,0,1,4.4,1555,1760,121,15,2000.0,5004
26495,10,0,1,4.2,1741,1760,7293,10,1200.0,5004
26496,15,0,1,4.4,369,162,15,15,1000.0,5004
26497,19,1,1,4.9,2215,1760,980,19,1500.0,5004
26498,39,0,1,4.7,3617,466,7293,39,1600.0,5004
26499,23,1,1,4.4,457,717,980,1136,1500.0,4282
26500,21,1,1,4.2,2620,1760,7293,21,1300.0,5004
26501,10,0,1,4.1,786,162,7293,125,1500.0,5004
26502,40,1,1,4.5,717,717,7293,41,1500.0,794
26503,16,0,0,3.8,4646,718,16,59,2000.0,5004
26504,16,1,1,4.4,679,717,7293,45,1500.0,1838
26505,67,1,0,4.1,6914,1760,7293,56,750.0,2087
26506,14,1,1,4.1,673,162,7293,24,900.0,5004
26507,18,0,1,4.3,2245,1760,7293,83,1100.0,5004
26508,21,1,1,4.0,150,45,7293,21,1100.0,1860
26509,41,1,1,4.0,1863,718,7293,1136,600.0,5004
26511,14,1,0,3.9,455,718,7293,210,1000.0,5004
26512,20,0,1,3.9,1389,1760,298,54,1400.0,5004
26513,16,1,1,3.9,484,1760,7293,20,700.0,5004
26514,10,0,1,4.2,117,717,7293,10,800.0,5004
26515,10,0,1,4.1,354,162,311,18,2000.0,5004
26516,10,0,1,4.3,104,717,7293,10,1000.0,5004
26517,10,0,0,3.8,38,718,7293,10,900.0,5004
26518,10,0,1,3.5,32,1760,7293,776,1000.0,5004
26521,4,0,1,4.2,468,206,311,4,3000.0,5004
26522,26,1,0,4.3,791,1155,7293,9,1000.0,5004
26523,9,1,0,4.5,217,1155,7293,9,1200.0,5004
26524,13,1,1,4.2,217,206,7293,13,1500.0,3709
26525,30,1,0,3.9,421,1444,7293,27,800.0,3610
26526,6,0,0,3.9,371,1155,7293,72,400.0,5004
26527,10,1,0,3.3,292,1155,7293,47,600.0,5004
26528,9,1,1,3.9,224,1155,7293,18,800.0,5004
26529,12,0,0,3.4,46,206,7293,1136,1100.0,5004
26531,16,1,1,4.2,2714,162,2321,72,1000.0,4104
26532,20,0,1,4.4,467,632,2321,14,800.0,5004
26533,8,0,0,4.6,7113,632,2321,8,600.0,5004
26534,85,1,1,4.4,9064,632,302,85,600.0,3386
26535,26,0,0,4.4,1224,632,2321,20,800.0,5004
26536,11,0,0,4.1,314,632,2321,125,600.0,5004
26537,12,0,0,4.3,294,632,2321,44,850.0,5004
26539,13,1,0,4.2,168,632,2321,85,700.0,2620
26540,12,1,0,4.1,65,632,159,34,700.0,4705
26541,4,1,1,4.0,1208,632,2321,4,650.0,2952
26542,8,1,0,3.6,76,632,2321,62,650.0,786
26543,5,0,0,4.0,236,632,2321,62,500.0,5004
26545,5,0,0,3.6,36,632,2321,273,300.0,5004
26548,26,1,0,3.7,52,632,2321,44,450.0,3054
26549,43,0,0,4.7,14690,1760,159,43,900.0,5004
26550,15,0,0,4.5,3838,1760,2321,18,800.0,5004
26551,15,0,0,4.1,2730,1760,2321,15,1300.0,5004
26552,20,1,0,4.4,360,718,2321,16,500.0,3575
26553,12,1,0,4.0,67,122,2321,12,400.0,1747
26554,15,0,0,4.4,168,1760,107,26,600.0,5004
26555,15,1,0,4.4,2867,1760,2321,15,600.0,2265
26556,21,1,1,4.1,1850,466,2321,39,600.0,615
26557,16,1,1,4.3,1804,1760,302,16,900.0,4493
26558,38,1,0,4.5,2611,1760,143,33,500.0,710
26559,33,1,0,4.1,3007,466,2321,33,1000.0,5004
26560,9,1,0,4.2,174,718,2321,273,600.0,2473
26561,16,1,0,4.4,946,1760,2321,16,900.0,4035
26562,21,1,1,4.2,493,1760,2321,56,800.0,3075
26563,10,0,1,4.3,1469,1760,2321,78,800.0,5004
26564,15,0,1,4.5,548,1760,2321,15,900.0,5004
26565,16,1,1,4.4,191,162,2321,273,1000.0,821
26566,16,1,1,4.4,204,1760,2321,15,800.0,608
26567,12,0,0,4.1,2448,718,2321,12,700.0,5004
26568,20,1,0,4.6,1026,717,107,24,550.0,3740
26570,16,1,1,4.2,872,1760,2321,28,600.0,951
26571,7,0,1,4.2,815,718,2321,7,800.0,5004
26573,20,1,0,4.1,778,466,2321,125,700.0,184
26574,16,1,0,4.2,1063,1760,2321,51,800.0,3164
26575,33,1,0,4.5,341,1760,143,37,300.0,5004
26576,19,1,0,4.1,86,718,2321,85,700.0,365
26577,16,1,1,4.0,1513,162,2321,125,900.0,5004
26578,15,1,0,4.1,306,717,2321,15,600.0,485
26579,19,1,1,4.1,402,1760,19,19,1200.0,1703
26582,16,1,0,4.1,991,718,2321,72,600.0,1318
26583,54,1,1,4.2,1701,1760,2321,54,650.0,1333
26584,13,1,0,4.1,889,162,2321,13,800.0,4616
26586,9,0,0,4.2,224,45,2321,16,200.0,5004
26587,31,1,0,4.1,138,1760,2321,21,1200.0,5004
26588,47,1,0,4.2,100,717,143,16,900.0,519
26590,9,0,0,4.1,172,717,2321,9,650.0,5004
26591,17,1,1,4.4,102,122,2321,56,700.0,4806
26592,23,1,0,4.1,62,45,2321,23,600.0,4426
26594,23,1,0,4.3,480,1760,2321,16,450.0,537
26595,14,0,0,4.1,367,717,2321,273,350.0,5004
26596,44,0,0,3.8,289,122,143,24,500.0,5004
26597,39,1,0,3.7,107,718,5221,21,400.0,1076
26598,14,1,0,4.0,201,1760,2321,78,800.0,5004
26600,16,1,0,4.1,93,1760,2321,125,600.0,3064
26601,28,0,0,3.8,63,717,128,9,600.0,5004
26602,12,1,1,4.1,152,718,5221,12,600.0,3407
26603,12,1,0,4.1,506,718,2321,12,600.0,5004
26605,16,0,0,3.8,47,1760,2321,70,600.0,5004
26606,10,0,0,4.2,130,1760,2321,125,800.0,5004
26607,11,1,0,4.0,275,162,2321,273,500.0,141
26608,7,0,0,2.8,227,718,2321,273,450.0,5004
26609,11,0,0,3.7,46,466,2321,125,600.0,5004
26613,19,0,0,3.6,54,718,134,46,250.0,5004
26616,15,1,0,4.2,414,1760,2321,24,700.0,5004
26618,13,1,0,3.8,231,466,2321,51,600.0,3980
26620,16,0,1,4.0,1755,206,16,12,1600.0,5004
26621,4,0,0,4.6,1587,1155,2321,4,750.0,5004
26622,39,1,1,4.5,1880,1444,2321,51,900.0,1802
26623,8,1,0,4.3,1101,1155,2321,10,700.0,318
26624,4,0,0,4.3,128,1155,302,4,800.0,5004
26625,4,0,0,2.6,49,1155,2321,62,450.0,5004
26627,20,1,0,3.6,42,1444,2321,39,600.0,3438
26630,12,1,0,3.7,59,1155,2321,12,600.0,1517
26632,14,0,0,3.6,61,1444,2321,273,500.0,5004
26640,9,1,0,4.2,787,1444,5221,103,300.0,2664
26641,12,1,0,4.0,58,1155,341,12,250.0,3845
26642,9,1,0,3.8,339,1444,7293,29,800.0,5004
26643,28,1,0,3.9,584,17,667,24,450.0,3253
26644,11,1,0,4.3,169,1155,667,1136,400.0,552
26646,11,1,0,3.8,376,1444,5221,10,500.0,1242
26647,9,1,0,3.8,256,1444,7293,97,800.0,1261
26648,3,1,0,4.0,176,1155,5221,37,100.0,2741
26649,10,1,0,4.1,499,632,5221,16,600.0,4813
26650,30,1,0,4.0,992,1155,7293,38,800.0,740
26652,11,1,0,4.0,206,1444,88,11,200.0,1643
26653,12,1,0,3.4,152,1444,5221,28,400.0,1340
26654,6,1,0,4.1,319,466,667,1136,450.0,4287
26655,42,1,0,4.3,168,1760,5221,132,500.0,4936
26657,11,1,0,4.2,190,718,5221,11,300.0,2790
26658,23,1,0,4.0,293,718,44,37,250.0,4502
26659,34,1,0,4.5,558,1444,1074,214,400.0,4452
26660,6,1,0,4.2,385,466,341,82,500.0,1865
26661,26,1,0,4.2,462,1155,341,26,500.0,1873
26662,13,1,0,3.7,216,1444,5221,19,200.0,2353
26663,51,1,0,4.1,357,1155,5221,64,600.0,3321
26664,10,1,0,3.9,331,1444,2321,10,200.0,2284
26666,15,1,0,4.1,1959,718,7293,15,650.0,5004
26667,13,1,0,3.5,738,1444,7293,22,600.0,1235
26668,8,1,0,3.5,98,122,157,215,400.0,2072
26669,10,1,0,3.3,910,466,5221,15,250.0,4880
26670,7,1,0,4.1,212,122,137,22,150.0,3463
26671,18,0,0,3.9,626,1760,7293,162,600.0,5004
26672,18,1,0,3.6,137,1155,341,11,300.0,1362
26673,6,1,0,4.4,102,17,667,6,400.0,1343
26674,8,1,0,3.9,341,1155,5221,8,400.0,1110
26676,34,1,0,4.0,412,1760,5221,57,300.0,1729
26677,9,1,0,4.3,3614,718,5221,9,400.0,2930
26678,30,1,0,4.0,138,122,5221,9,250.0,3133
26681,17,1,0,3.9,229,466,341,776,250.0,3511
26682,9,1,0,3.9,303,206,5221,13,300.0,1988
26683,11,1,0,4.3,1588,1760,7293,11,550.0,4803
26684,52,1,0,4.6,277,1760,1074,208,400.0,753
26685,11,1,0,4.1,200,1444,5221,1136,300.0,2754
26686,26,1,0,4.1,1962,718,5221,26,600.0,4748
26687,67,1,0,4.0,88,1155,341,9,400.0,2089
26688,6,1,1,3.4,411,1155,7293,125,750.0,2028
26689,6,1,0,4.2,426,466,5221,69,250.0,2896
26690,11,1,0,3.7,477,1444,5221,76,450.0,4008
26691,85,1,1,4.4,3766,1155,302,85,600.0,2220
26693,11,1,0,4.2,556,1760,5221,11,400.0,3729
26694,6,1,0,3.8,1076,1444,7293,167,500.0,1309
26697,45,1,0,3.1,382,1155,5221,32,600.0,3759
26698,12,1,0,4.2,467,1444,5221,14,400.0,3665
26704,9,1,0,3.9,65,1444,5221,167,700.0,1818
26705,6,1,0,3.9,89,1760,5221,45,400.0,988
26707,11,1,0,4.1,130,1444,5221,1136,150.0,1902
26708,56,1,0,3.9,490,718,7293,106,750.0,4188
26709,4,1,0,3.9,783,1155,5221,776,300.0,4399
26710,41,1,0,4.0,317,1155,134,46,250.0,430
26711,59,1,0,3.7,646,1155,5221,132,400.0,5004
26712,15,1,0,3.4,355,59,5221,1136,350.0,2758
26713,5,1,0,4.2,848,1155,5221,5,300.0,2758
26714,14,1,0,4.2,1076,1760,102,138,400.0,3913
26716,10,1,0,3.9,297,632,341,1136,400.0,284
26719,10,1,0,4.1,314,466,341,10,650.0,2889
26720,5,1,0,3.8,348,1155,5221,1136,300.0,181
26723,30,1,0,3.9,421,1444,7293,27,800.0,3609
26724,11,1,0,3.9,189,1444,5221,40,600.0,721
26725,15,1,0,3.9,148,1155,102,138,200.0,276
26726,4,1,0,4.2,592,1155,7293,4,550.0,1389
26729,11,1,0,3.9,325,718,7293,53,500.0,1051
26730,16,1,0,4.3,891,206,667,215,500.0,691
26731,5,1,0,4.1,360,1760,341,5,400.0,975
26733,4,1,0,2.8,213,202,667,4,300.0,1059
26735,30,1,0,4.2,703,717,1074,30,450.0,2911
26736,30,1,0,4.0,357,122,667,167,650.0,1979
26738,13,1,0,3.9,57,1444,5221,97,300.0,2363
26743,48,1,0,4.1,71,1155,1074,23,400.0,3967
26745,6,1,0,3.6,144,1155,5221,359,150.0,98
26747,17,1,1,4.1,2726,1444,7293,37,800.0,4341
26748,7,1,0,3.4,137,1444,341,97,500.0,2368
26749,11,1,0,3.9,260,1444,7293,79,500.0,1096
26750,6,1,0,4.3,283,1155,5221,359,150.0,2391
26751,10,1,0,4.0,326,1155,667,8,200.0,5004
26752,30,1,0,4.1,192,122,667,83,750.0,2159
26753,11,1,0,4.1,382,1444,5221,57,250.0,4026
26754,34,1,0,4.1,130,1155,1074,214,350.0,4108
26755,27,1,0,3.8,884,1444,5221,21,500.0,2341
26756,10,1,0,3.8,99,1444,7293,233,350.0,3377
26758,9,1,0,3.9,124,1155,7293,9,600.0,4556
26759,57,1,0,3.8,510,1155,5221,132,500.0,3349
26760,31,1,0,3.7,382,1760,7293,15,600.0,4976
26762,19,1,0,3.4,47,1444,5221,43,200.0,3795
26764,11,1,0,4.1,1128,206,667,11,650.0,1719
26766,11,1,0,3.9,52,1444,5221,233,300.0,5004
26768,33,1,0,4.0,65,1155,7293,46,300.0,112
26769,29,1,0,3.9,183,1444,5221,20,300.0,4632
26770,6,1,0,3.1,332,206,7293,776,500.0,4759
26771,11,1,0,4.3,338,1760,7293,11,800.0,1381
26773,11,1,0,2.9,67,1444,7293,11,500.0,3786
26774,18,1,0,3.9,499,718,5221,18,300.0,63
26775,10,1,0,3.1,53,466,5221,150,100.0,5004
26776,16,1,0,3.9,468,1444,7293,27,750.0,1232
26777,5,1,0,3.9,101,1444,7293,162,600.0,4665
26778,6,1,0,4.0,457,718,667,6,500.0,680
26779,9,1,0,4.2,105,1444,5221,9,300.0,3735
26780,6,1,0,4.1,414,717,134,6,300.0,2503
26781,6,1,0,4.0,269,1760,44,6,300.0,2128
26782,29,1,0,4.1,511,718,1074,122,500.0,1628
26783,10,1,0,4.0,182,1155,667,83,600.0,4626
26786,13,1,0,4.1,889,162,2321,13,800.0,4615
26787,12,1,0,4.0,114,1444,5221,31,400.0,1730
26788,8,1,0,3.9,47,1155,1074,8,400.0,1673
26789,9,1,0,4.3,653,718,5221,359,250.0,346
26790,10,1,0,3.9,99,1030,5221,359,200.0,2653
26791,9,1,0,3.9,191,1444,5221,34,300.0,1541
26794,6,1,0,4.6,119,466,1074,214,300.0,309
26795,11,1,0,2.8,152,717,7293,35,700.0,1326
26797,6,1,0,4.1,93,1155,7293,6,700.0,10
26800,13,1,1,4.3,548,1760,124,13,1000.0,3015
26801,6,1,0,3.6,218,1155,5221,6,400.0,5004
26804,6,1,0,3.6,176,1155,667,6,400.0,3744
26805,14,1,0,3.8,99,466,7293,1136,500.0,301
26808,4,1,0,4.0,52,1155,5221,62,450.0,3901
26809,4,1,0,3.5,47,206,667,4,300.0,4598
26810,9,1,0,4.0,85,1444,5221,26,400.0,2522
26814,20,1,0,4.4,798,1155,2321,4,700.0,417
26815,9,1,0,4.3,723,1760,5221,150,400.0,3824
26816,11,1,0,4.2,701,632,667,82,450.0,1311
26817,8,1,0,3.9,369,1155,7293,79,550.0,2444
26821,29,1,0,4.8,187,1760,1074,204,400.0,5004
26822,13,1,0,3.6,218,1444,7293,94,600.0,4905
26824,16,1,0,4.1,93,1760,2321,125,600.0,3063
26826,9,1,0,3.9,462,1155,5221,15,600.0,4571
26827,6,1,0,3.9,232,466,667,6,400.0,1689
26828,9,1,0,4.3,190,632,157,215,400.0,2067
26829,15,1,0,3.6,95,466,5221,58,300.0,4050
26830,8,1,0,4.4,537,202,667,57,600.0,2060
26831,6,1,0,4.0,402,1155,1074,208,450.0,602
26833,41,1,0,3.9,150,1155,1074,214,300.0,762
26834,3,1,0,3.0,39,1155,7293,1136,450.0,1886
26835,8,1,0,3.9,45,1155,2321,8,300.0,1627
26836,12,1,0,3.7,186,1444,5221,12,400.0,1126
26837,54,1,1,4.2,1701,1760,2321,54,650.0,1333
26839,10,1,0,3.7,118,1444,5221,69,400.0,1997
26841,33,1,0,4.5,341,1760,143,37,300.0,5004
26842,14,1,1,4.4,1804,632,7293,21,1000.0,4477
26843,11,1,0,4.2,530,717,5221,27,450.0,5004
26845,11,1,0,4.3,245,1760,5221,11,600.0,1133
26846,11,1,0,3.8,140,1760,5221,46,200.0,3213
26849,13,1,1,3.9,488,1444,2321,13,700.0,5004
26851,13,1,0,4.1,191,632,1074,204,300.0,3936
26854,10,1,0,3.3,292,1155,7293,47,600.0,5004
26855,21,1,1,4.2,493,1760,2321,56,800.0,3075
26856,12,1,0,3.7,59,1155,2321,12,600.0,1517
26859,6,1,0,4.1,163,1155,1074,204,400.0,1612
26860,12,1,1,4.5,804,1444,7293,12,800.0,1028
26863,14,1,0,3.5,221,1444,88,14,400.0,314
26865,13,1,0,3.7,130,466,980,82,1200.0,1939
26866,19,1,0,4.1,86,718,2321,85,700.0,365
26867,16,1,1,4.4,204,1760,2321,15,800.0,608
26868,9,1,0,4.1,613,717,7293,9,500.0,1415
26869,7,1,0,3.0,64,206,1074,7,200.0,3030
26871,7,1,0,3.7,328,1444,341,45,500.0,4815
26872,38,1,0,4.5,2611,1760,143,33,500.0,710
26873,6,1,1,4.1,1061,1155,980,6,1200.0,3224
26874,37,1,0,4.1,1115,1760,7293,11,750.0,4351
26875,8,1,0,4.2,55,1760,137,46,400.0,523
26876,11,1,0,3.8,53,717,5221,19,350.0,3202
26877,9,1,0,4.0,36,1444,49,8,300.0,487
26878,20,1,0,4.6,1026,717,107,24,550.0,5004
26879,6,1,0,4.1,441,1155,2321,51,750.0,4707
26882,9,1,0,3.9,163,1155,5221,103,300.0,100
26883,17,1,0,3.8,66,1760,7293,15,800.0,4559
26885,11,1,0,4.1,205,1760,5221,150,250.0,251
26886,16,1,0,4.6,4686,717,298,24,1500.0,1515
26887,11,1,0,4.0,958,717,7293,27,500.0,1306
26888,11,1,0,4.2,53,1760,1074,214,400.0,1914
26891,6,1,0,3.8,77,1155,5221,11,350.0,3289
26893,11,1,0,3.2,64,1444,5221,37,250.0,4763
26894,4,1,0,3.7,197,1155,5221,36,400.0,2673
26895,9,1,0,3.5,235,1155,5221,12,400.0,2660
26896,15,1,0,3.9,106,717,667,17,600.0,2947
26898,4,1,0,4.0,71,1155,102,138,200.0,663
26899,7,1,0,3.5,117,1155,7293,7,600.0,333
26900,8,1,1,4.2,872,1155,159,4,800.0,3025
26904,17,1,0,2.9,321,206,7293,8,1000.0,741
26905,11,1,0,4.3,3455,717,7293,1136,600.0,2452
26906,4,1,1,4.0,1208,632,2321,4,650.0,2951
26908,9,1,0,4.2,174,718,2321,273,600.0,2473
26909,12,1,0,4.2,821,718,7293,1136,1000.0,3754
26910,24,1,0,3.4,277,1444,55,23,250.0,159
26912,30,1,0,4.0,138,1155,7293,42,750.0,4236
26916,35,1,0,4.0,168,1760,44,28,400.0,2508
26921,12,1,0,3.3,394,717,5221,1136,400.0,3522
26922,5,1,0,3.9,113,1155,5221,64,600.0,2737
26923,7,1,0,3.9,106,1155,5221,359,150.0,727
26926,13,1,1,4.2,1542,1444,7293,13,800.0,2359
26927,11,1,0,3.1,89,1444,5221,8,350.0,2886
26930,27,1,0,4.1,95,1444,667,27,600.0,1482
26933,18,1,0,3.9,462,206,7293,17,600.0,971
26934,19,1,0,4.0,186,717,62,44,500.0,2066
26935,46,1,0,3.2,166,206,5221,61,600.0,3452
26937,5,1,0,3.8,80,1155,5221,83,800.0,4786
26939,11,1,0,3.9,171,1444,5221,13,300.0,200
26940,11,1,0,4.1,61,1760,1074,36,450.0,1726
26941,30,1,0,4.2,1023,1155,1074,214,500.0,804
26942,11,1,0,4.3,279,717,5221,1136,450.0,281
26944,9,1,0,4.1,321,718,5221,1136,600.0,4335
26945,14,1,0,4.2,289,496,5221,14,400.0,3993
26946,3,1,0,3.7,34,1155,341,3,400.0,2962
26948,23,1,0,4.3,480,1760,2321,16,450.0,537
26949,7,1,0,3.9,717,1155,7293,7,1000.0,1960
26951,11,1,0,4.2,533,1760,7293,11,600.0,4835
26952,11,1,1,3.9,74,1444,7293,44,900.0,2075
26953,31,1,0,4.1,138,1760,2321,21,1200.0,5004
26955,10,1,0,4.3,219,466,5221,10,300.0,3772
26956,26,0,0,4.4,1224,632,2321,20,800.0,5004
26957,9,1,0,4.0,779,718,7293,9,750.0,5004
26960,32,1,0,3.9,151,632,217,36,400.0,4951
26962,7,1,0,3.1,266,1155,7293,34,550.0,1823
26963,3,1,0,3.7,439,1155,341,97,550.0,3405
26965,20,1,0,3.7,215,1760,5221,54,200.0,5004
26970,12,1,0,3.9,138,1444,5221,49,300.0,5004
26971,20,1,0,3.6,42,1444,2321,39,600.0,3438
26974,11,1,1,4.1,221,1760,7293,11,600.0,2198
26975,47,1,0,3.9,374,466,7293,167,750.0,5004
26976,20,1,0,4.0,229,1760,1074,208,500.0,2577
26977,10,1,0,3.9,97,59,5221,33,500.0,5004
26978,11,1,0,3.9,554,717,5221,11,600.0,1135
26979,55,1,0,4.0,567,718,5221,106,400.0,3106
26980,3,1,0,4.2,71,1155,5221,3,400.0,4466
26981,7,1,0,3.7,85,1155,5221,7,350.0,2797
26983,10,1,0,4.0,76,466,157,215,500.0,1577
26988,8,1,0,4.2,310,1444,667,13,600.0,172
